DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6290;P6290S1;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;DPTO;fex_c_2011
631896;1;1;54;50;1;1;;;;;;;;;;;;;;;;54;262.859.217.242.388
631896;1;2;54;50;2;4;;1;;;;;;;;;;;;;;54;262.859.217.242.388
631896;1;3;54;50;3;1;;;;;;;;;;;;;;;;54;262.859.217.242.388
631896;1;4;54;50;4;6;DESCANSANDO Y CON SUS AMIGUITAS;2;2;2;2;;;2;;;;;;;;54;262.859.217.242.388
631897;1;1;54;50;1;1;;;;;;;;;;;;;;;;54;247.435.048.299.542
631897;1;2;54;50;2;3;;2;2;2;2;;;2;;;;;;;;54;247.435.048.299.542
631897;1;3;54;50;3;3;;2;2;2;2;;;2;;;;;;;;54;247.435.048.299.542
631898;1;1;54;50;1;1;;;;;;;;;;;;;;;;54;201.796.656.194.284
631898;1;2;54;50;2;1;;;;;;;;;;;;;;;;54;201.796.656.194.284
631899;1;1;54;50;1;1;;;;;;;;;;;;;;;;54;236.321.940.761.398
631899;1;2;54;50;2;1;;;;;;;;;;;;;;;;54;236.321.940.761.398
631899;1;3;54;50;2;3;;2;2;2;2;;;2;;;;;;;;54;236.321.940.761.398
631899;1;5;54;50;1;4;;2;2;2;2;;;2;;;;;;;;54;236.321.940.761.398
631900;1;1;54;50;1;1;;;;;;;;;;;;;;;;54;25.464.893.010.987
631900;1;2;54;50;2;1;;;;;;;;;;;;;;;;54;25.464.893.010.987
631901;1;1;54;50;1;6;DESCANSANDO;2;2;2;2;;;2;;;;;;;;54;286.976.903.299.001
631901;1;2;54;50;2;4;;2;2;2;2;;;2;;;;;;;;54;286.976.903.299.001
631902;1;1;54;50;1;6;ENFERMO;2;1;;;;;;;;;;;;;54;139.351.480.133.567
631902;1;2;54;50;2;4;;2;2;2;2;;;2;;;;;;;;54;139.351.480.133.567
631902;1;3;54;50;3;1;;;;;;;;;;;;;;;;54;139.351.480.133.567
631902;1;4;54;50;4;3;;2;2;2;2;;;2;;;;;;;;54;139.351.480.133.567
631902;1;5;54;50;5;3;;2;2;2;2;;;2;;;;;;;;54;139.351.480.133.567
631902;1;6;54;50;6;3;;2;2;2;2;;;2;;;;;;;;54;139.351.480.133.567
631902;1;7;54;50;7;3;;2;2;2;2;;;2;;;;;;;;54;139.351.480.133.567
631902;1;8;54;50;8;3;;2;2;2;2;;;2;;;;;;;;54;139.351.480.133.567
631903;1;1;54;50;1;1;;;;;;;;;;;;;;;;54;154.176.706.596.903
631903;1;2;54;50;2;1;;;;;;;;;;;;;;;;54;154.176.706.596.903
631903;1;4;54;50;4;3;;2;2;2;2;;;2;;;;;;;;54;154.176.706.596.903
631904;1;1;54;50;1;1;;;;;;;;;;;;;;;;54;270.128.096.720.783
631904;1;2;54;50;2;1;;;;;;;;;;;;;;;;54;270.128.096.720.783
631904;1;5;54;50;5;1;;;;;;;;;;;;;;;;54;270.128.096.720.783
631905;1;1;54;50;3;1;;;;;;;;;;;;;;;;54;271.000.967.739.659
631905;1;2;54;50;2;1;;;;;;;;;;;;;;;;54;271.000.967.739.659
631905;1;3;54;50;3;1;;;;;;;;;;;;;;;;54;271.000.967.739.659
631905;1;4;54;50;4;3;;2;2;2;2;;;2;;;;;;;;54;271.000.967.739.659
631906;1;1;54;50;1;1;;;;;;;;;;;;;;;;54;209.189.069.975.993
631906;1;2;54;50;2;4;;2;2;2;2;;;2;;;;;;;;54;209.189.069.975.993
631906;1;3;54;50;2;3;;2;2;2;2;;;2;;;;;;;;54;209.189.069.975.993
631907;1;1;54;50;1;4;;2;2;2;2;;;2;;;;;;;;54;300.232.324.547.061
631907;1;2;54;50;2;1;;;;;;;;;;;;;;;;54;300.232.324.547.061
631907;1;3;54;50;3;4;;2;2;2;2;;;2;;;;;;;;54;300.232.324.547.061
631908;1;1;54;50;1;6;DESCANSANDO POR VACACIONES;2;1;;;;;;;;;;;;;54;312.174.556.029.066
631908;1;2;54;50;2;1;;;;;;;;;;;;;;;;54;312.174.556.029.066
631908;1;3;54;50;3;1;;;;;;;;;;;;;;;;54;312.174.556.029.066
631908;1;4;54;50;4;3;;2;2;2;2;;;2;;;;;;;;54;312.174.556.029.066
631908;1;5;54;50;5;4;;2;2;2;2;;;2;;;;;;;;54;312.174.556.029.066
631909;1;1;54;50;1;4;;2;2;2;2;;;2;;;;;;;;54;247.435.048.299.542
631909;1;2;54;50;1;6;EN CASA DESCANSANDO;2;2;2;2;;;2;;;;;;;;54;247.435.048.299.542
631909;1;3;54;50;3;1;;;;;;;;;;;;;;;;54;247.435.048.299.542
631911;1;1;54;50;1;1;;;;;;;;;;;;;;;;54;230.773.431.923.987
631911;1;2;54;50;2;4;;2;2;2;2;;;2;;;;;;;;54;230.773.431.923.987
631911;1;3;54;50;3;3;;2;2;2;2;;;2;;;;;;;;54;230.773.431.923.987
631911;1;4;54;50;2;3;;2;2;2;2;;;2;;;;;;;;54;230.773.431.923.987
631911;1;6;54;50;6;1;;;;;;;;;;;;;;;;54;230.773.431.923.987
631911;1;7;54;50;7;4;;2;2;2;2;;;2;;;;;;;;54;230.773.431.923.987
631912;1;1;54;50;1;1;;;;;;;;;;;;;;;;54;187.989.468.329.729
631912;1;2;54;50;2;1;;;;;;;;;;;;;;;;54;187.989.468.329.729
631912;1;3;54;50;3;3;;2;2;2;2;;;2;;;;;;;;54;187.989.468.329.729
631912;1;4;54;50;4;3;;2;2;2;2;;;2;;;;;;;;54;187.989.468.329.729
631913;1;1;54;50;1;1;;;;;;;;;;;;;;;;54;369.436.636.092.435
631913;1;2;54;50;2;1;;;;;;;;;;;;;;;;54;369.436.636.092.435
631913;1;3;54;50;3;1;;;;;;;;;;;;;;;;54;369.436.636.092.435
631913;1;4;54;50;4;3;;2;2;2;2;;;2;;;;;;;;54;369.436.636.092.435
631913;1;5;54;50;5;3;;2;2;2;2;;;2;;;;;;;;54;369.436.636.092.435
631914;1;1;54;50;1;4;;2;2;2;2;;;2;;;;;;;;54;246.507.179.612.599
631914;1;4;54;50;4;3;;2;2;2;1;1;;;;;;;;;1;54;246.507.179.612.599
631915;1;1;54;50;1;1;;;;;;;;;;;;;;;;54;387.717.286.004.123
631915;1;2;54;50;2;1;;;;;;;;;;;;;;;;54;387.717.286.004.123
631915;1;3;54;50;3;3;;2;2;2;2;;;2;;;;;;;;54;387.717.286.004.123
631916;1;1;54;50;1;4;;2;2;2;2;;;2;;;;;;;;54;311.246.687.342.124
631916;1;2;54;50;2;1;;;;;;;;;;;;;;;;54;311.246.687.342.124
631916;1;3;54;50;3;3;;2;2;2;2;;;2;;;;;;;;54;311.246.687.342.124
631916;1;4;54;50;4;1;;;;;;;;;;;;;;;;54;311.246.687.342.124
631917;1;1;54;50;1;1;;;;;;;;;;;;;;;;54;289.985.482.254.352
631917;1;2;54;50;2;1;;;;;;;;;;;;;;;;54;289.985.482.254.352
631917;1;3;54;50;3;3;;2;2;2;2;;;2;;;;;;;;54;289.985.482.254.352
631918;1;1;54;50;1;1;;;;;;;;;;;;;;;;54;229.163.056.619.136
631918;1;2;54;50;2;1;;;;;;;;;;;;;;;;54;229.163.056.619.136
631918;1;3;54;50;3;3;;2;2;2;2;;;2;;;;;;;;54;229.163.056.619.136
631918;1;4;54;50;4;3;;2;2;2;2;;;2;;;;;;;;54;229.163.056.619.136
631918;1;5;54;50;5;6;DESCANSANDO POR EDAD;2;2;2;2;;;2;;;;;;;;54;229.163.056.619.136
631919;1;1;54;50;1;4;;2;2;2;2;;;2;;;;;;;;54;260.430.968.586.729
631919;1;2;54;50;1;5;;;;;;;;;;;;;;;;54;260.430.968.586.729
631920;1;1;54;50;1;1;;;;;;;;;;;;;;;;54;307.446.206.357.389
631920;1;2;54;50;2;4;;2;2;2;2;;;2;;;;;;;;54;307.446.206.357.389
631921;1;1;54;50;1;1;;;;;;;;;;;;;;;;54;368.330.235.434.112
631921;1;2;54;50;2;1;;;;;;;;;;;;;;;;54;368.330.235.434.112
631922;1;1;54;50;1;1;;;;;;;;;;;;;;;;54;329.518.679.022.529
631922;1;2;54;50;2;2;;2;2;2;1;1;;;;;;;;;1;54;329.518.679.022.529
631923;1;1;54;50;1;1;;;;;;;;;;;;;;;;54;201.796.656.194.284
631923;1;2;54;50;2;3;;2;2;2;2;;;2;;;;;;;;54;201.796.656.194.284
631924;1;1;54;50;1;1;;;;;;;;;;;;;;;;54;260.173.795.147.259
631924;1;2;54;50;2;1;;;;;;;;;;;;;;;;54;260.173.795.147.259
631924;1;3;54;50;3;3;;2;2;2;2;;;2;;;;;;;;54;260.173.795.147.259
631924;1;4;54;50;4;1;;;;;;;;;;;;;;;;54;260.173.795.147.259
631924;1;5;54;50;5;3;;2;2;2;2;;;2;;;;;;;;54;260.173.795.147.259
631925;1;1;54;50;1;1;;;;;;;;;;;;;;;;54;217.275.822.805.198
631925;1;2;54;50;2;1;;;;;;;;;;;;;;;;54;217.275.822.805.198
631925;1;3;54;50;3;3;;2;2;2;2;;;2;;;;;;;;54;217.275.822.805.198
631926;1;1;54;50;1;1;;;;;;;;;;;;;;;;54;331.012.125.797.506
631926;1;2;54;50;2;4;;2;2;2;2;;;2;;;;;;;;54;331.012.125.797.506
631926;1;5;54;50;5;1;;;;;;;;;;;;;;;;54;331.012.125.797.506
631927;1;1;54;50;1;1;;;;;;;;;;;;;;;;54;371.473.191.252.626
631927;1;2;54;50;2;1;;;;;;;;;;;;;;;;54;371.473.191.252.626
631927;1;3;54;50;3;1;;;;;;;;;;;;;;;;54;371.473.191.252.626
631928;1;1;54;50;1;1;;;;;;;;;;;;;;;;54;25.464.893.010.987
631928;1;2;54;50;2;1;;;;;;;;;;;;;;;;54;25.464.893.010.987
631929;1;1;54;50;1;1;;;;;;;;;;;;;;;;54;222.996.257.840.549
631930;1;1;54;50;1;1;;;;;;;;;;;;;;;;54;33.095.712.812.944
631930;1;2;54;50;2;4;;2;2;2;2;;;2;;;;;;;;54;33.095.712.812.944
631930;1;3;54;50;3;3;;2;2;2;2;;;2;;;;;;;;54;33.095.712.812.944
631933;1;1;54;50;1;1;;;;;;;;;;;;;;;;54;320.728.061.590.319
631934;1;1;54;50;1;1;;;;;;;;;;;;;;;;54;264.895.772.402.578
631934;1;2;54;50;2;4;;2;2;2;2;;;2;;;;;;;;54;264.895.772.402.578
631935;1;1;54;50;1;1;;;;;;;;;;;;;;;;54;286.480.134.350.572
631935;1;2;54;50;2;4;;2;2;2;2;;;2;;;;;;;;54;286.480.134.350.572
631935;1;3;54;50;3;3;;2;2;2;2;;;2;;;;;;;;54;286.480.134.350.572
631935;1;4;54;50;4;1;;;;;;;;;;;;;;;;54;286.480.134.350.572
631935;1;5;54;50;5;6;CUIDANDO A SU HIJA;2;2;2;2;;;2;;;;;;;;54;286.480.134.350.572
631936;1;1;54;50;1;6;DESCANSANDO Y VIENDO TELEVICION;2;2;2;2;;;2;;;;;;;;54;24.974.842.088.317
631936;1;2;54;50;2;4;;2;2;2;2;;;2;;;;;;;;54;24.974.842.088.317
631936;1;3;54;50;3;1;;;;;;;;;;;;;;;;54;24.974.842.088.317
631937;1;1;54;50;1;6;DESCANSANDO ES JUBILADA;2;2;2;2;;;2;;;;;;;;54;149.890.434.752.434
631937;1;2;54;50;2;4;;2;2;2;2;;;2;;;;;;;;54;149.890.434.752.434
631937;1;4;54;50;4;1;;;;;;;;;;;;;;;;54;149.890.434.752.434
631937;1;6;54;50;6;3;;2;2;2;2;;;2;;;;;;;;54;149.890.434.752.434
631937;1;7;54;50;7;3;;2;2;2;2;;;2;;;;;;;;54;149.890.434.752.434
631938;1;1;54;50;1;1;;;;;;;;;;;;;;;;54;302.268.879.707.251
631939;1;1;54;50;1;2;;2;2;2;1;1;;;;;;;;;1;54;139.351.480.133.567
631939;1;2;54;50;2;1;;;;;;;;;;;;;;;;54;139.351.480.133.567
631939;1;3;54;50;3;1;;;;;;;;;;;;;;;;54;139.351.480.133.567
631939;1;5;54;50;5;3;;2;2;2;2;;;2;;;;;;;;54;139.351.480.133.567
631939;1;6;54;50;6;3;;2;2;2;2;;;2;;;;;;;;54;139.351.480.133.567
631939;1;7;54;50;7;3;;2;2;2;2;;;2;;;;;;;;54;139.351.480.133.567
631940;1;1;54;50;1;6;DESCANSANDO  Y VIENDO TELEVICION;2;2;2;2;;;2;;;;;;;;54;302.579.604.213.228
631940;1;2;54;50;2;1;;;;;;;;;;;;;;;;54;302.579.604.213.228
631940;1;3;54;50;3;3;;2;2;2;2;;;2;;;;;;;;54;302.579.604.213.228
631940;1;4;54;50;4;3;;2;2;2;2;;;2;;;;;;;;54;302.579.604.213.228
631940;1;5;54;50;5;4;;2;2;2;2;;;2;;;;;;;;54;302.579.604.213.228
631941;1;1;54;50;1;1;;;;;;;;;;;;;;;;54;339.098.878.626.711
631941;1;2;54;50;2;4;;2;2;2;2;;;2;;;;;;;;54;339.098.878.626.711
631941;1;3;54;50;3;1;;;;;;;;;;;;;;;;54;339.098.878.626.711
631942;1;1;54;50;1;4;;2;2;2;2;;;2;;;;;;;;54;25.464.893.010.987
631942;1;2;54;50;2;1;;;;;;;;;;;;;;;;54;25.464.893.010.987
631943;1;1;54;50;2;1;;;;;;;;;;;;;;;;54;324.102.362.719.714
631943;1;2;54;50;2;4;;2;2;2;2;;;2;;;;;;;;54;324.102.362.719.714
631943;1;3;54;50;3;3;;2;2;2;2;;;1;12;;;;;;;54;324.102.362.719.714
631943;1;4;54;50;4;1;;;;;;;;;;;;;;;;54;324.102.362.719.714
631943;1;5;54;50;5;3;;2;2;2;2;;;2;;;;;;;;54;324.102.362.719.714
631943;1;6;54;50;6;3;;2;2;2;2;;;2;;;;;;;;54;324.102.362.719.714
631944;1;1;54;50;1;4;;2;2;2;2;;;2;;;;;;;;54;286.976.903.299.001
631944;1;2;54;50;2;6;DESCANSANDO POR LA EDAD;2;2;2;2;;;2;;;;;;;;54;286.976.903.299.001
631945;1;1;54;50;1;1;;;;;;;;;;;;;;;;54;271.000.967.739.659
631945;1;2;54;50;2;4;;2;2;2;2;;;2;;;;;;;;54;271.000.967.739.659
631945;1;3;54;50;3;1;;;;;;;;;;;;;;;;54;271.000.967.739.659
631945;1;4;54;50;4;6;DESCANSANDO Y BIENDO TELEVICION;2;2;2;2;;;2;;;;;;;;54;271.000.967.739.659
631946;1;1;54;50;1;1;;;;;;;;;;;;;;;;54;156.336.796.060.408
631946;1;2;54;50;2;1;;;;;;;;;;;;;;;;54;156.336.796.060.408
631946;1;3;54;50;3;1;;;;;;;;;;;;;;;;54;156.336.796.060.408
631947;1;1;54;50;1;1;;;;;;;;;;;;;;;;54;25.464.893.010.987
631947;1;2;54;50;2;1;;;;;;;;;;;;;;;;54;25.464.893.010.987
631948;1;1;54;50;1;1;;;;;;;;;;;;;;;;54;201.796.656.194.284
631948;1;2;54;50;2;3;;2;2;2;2;;;2;;;;;;;;54;201.796.656.194.284
631949;1;1;54;50;1;4;;2;2;2;2;;;2;;;;;;;;54;260.430.968.586.729
631949;1;2;54;50;2;1;;;;;;;;;;;;;;;;54;260.430.968.586.729
631950;1;1;54;50;1;4;;2;2;2;2;;;2;;;;;;;;54;262.867.875.473.671
631950;1;2;54;50;2;1;;;;;;;;;;;;;;;;54;262.867.875.473.671
631950;1;3;54;50;3;3;;2;2;2;2;;;2;;;;;;;;54;262.867.875.473.671
631950;1;4;54;50;4;2;;2;2;2;1;2;;;;;;;;;1;54;262.867.875.473.671
631951;1;1;54;50;1;4;;2;2;2;2;;;2;;;;;;;;54;260.430.968.586.729
631951;1;2;54;50;2;1;;;;;;;;;;;;;;;;54;260.430.968.586.729
631952;1;1;54;50;1;1;;;;;;;;;;;;;;;;54;348.085.803.783.889
631952;1;2;54;50;2;4;;2;2;2;2;;;2;;;;;;;;54;348.085.803.783.889
631952;1;4;54;50;4;1;;;;;;;;;;;;;;;;54;348.085.803.783.889
631952;1;5;54;50;5;1;;;;;;;;;;;;;;;;54;348.085.803.783.889
631953;1;1;54;50;1;4;;2;2;2;2;;;2;;;;;;;;54;260.547.897.116.602
631953;1;2;54;50;2;1;;;;;;;;;;;;;;;;54;260.547.897.116.602
632028;1;1;5;50;1;1;;;;;;;;;;;;;;;;5;702.308.503.280.431
632028;1;2;5;50;2;1;;;;;;;;;;;;;;;;5;702.308.503.280.431
632028;1;3;5;50;3;1;;;;;;;;;;;;;;;;5;702.308.503.280.431
632028;2;1;5;50;1;1;;;;;;;;;;;;;;;;5;702.308.503.280.431
632028;2;2;5;50;1;3;;2;2;2;2;;;2;;;;;;;;5;702.308.503.280.431
632093;1;1;50;50;1;4;;2;2;2;2;;;2;;;;;;;;50;154.098.733.386.783
632093;2;1;50;50;1;1;;;;;;;;;;;;;;;;50;154.098.733.386.783
632093;2;2;50;50;2;1;;;;;;;;;;;;;;;;50;154.098.733.386.783
632096;1;1;50;50;1;4;;1;;;;;;;;;;;;;;50;123.575.086.716.927
632096;2;1;50;50;1;4;;2;2;2;2;;;2;;;;;;;;50;123.575.086.716.927
632098;1;1;50;50;2;1;;;;;;;;;;;;;;;;50;18.682.814.100.663
632098;1;2;50;50;2;1;;;;;;;;;;;;;;;;50;18.682.814.100.663
632102;1;1;54;50;1;4;;2;2;2;2;;;2;;;;;;;;54;38.324.382.395.699
632102;1;2;54;50;2;6;TIENE PROBLEMAS DE SALUD POR ACCIDENTE;2;2;2;2;;;2;;;;;;;;54;38.324.382.395.699
632102;1;3;54;50;3;1;;;;;;;;;;;;;;;;54;38.324.382.395.699
632103;1;1;54;50;1;1;;;;;;;;;;;;;;;;54;423.287.601.145.135
632103;1;2;54;50;2;4;;2;2;2;2;;;2;;;;;;;;54;423.287.601.145.135
632105;1;1;8;50;1;1;;;;;;;;;;;;;;;;8;580.069.253.665.294
632105;1;2;8;50;2;1;;;;;;;;;;;;;;;;8;580.069.253.665.294
632105;1;3;8;50;2;3;;2;2;2;2;;;2;;;;;;;;8;580.069.253.665.294
632106;1;1;8;50;1;1;;;;;;;;;;;;;;;;8;551.964.103.595.921
632106;1;2;8;50;1;3;;2;2;2;2;;;2;;;;;;;;8;551.964.103.595.921
633285;1;1;73;50;1;1;;;;;;;;;;;;;;;;73;194.805.159.913.023
633285;1;2;73;50;2;4;;1;;;;;;;;;;;;;;73;194.805.159.913.023
633286;1;1;73;50;1;1;;;;;;;;;;;;;;;;73;235.689.237.215.436
633287;1;1;73;50;1;6;ACOMPAÑANDO A LA CONYUGE AL MEDICO;2;1;;;;;;;;;;;;;73;199.261.605.363.943
633287;1;2;73;50;2;6;EN CONTROLES MEDICOS;2;2;2;2;;;1;10;;;;;;;73;199.261.605.363.943
633288;1;1;73;50;1;4;;2;2;2;2;;;2;;;;;;;;73;134.818.998.691.648
633288;1;2;73;50;1;5;;;;;;;;;;;;;;;;73;134.818.998.691.648
633289;1;1;73;50;1;1;;;;;;;;;;;;;;;;73;212.787.565.039.232
633289;1;2;73;50;2;1;;;;;;;;;;;;;;;;73;212.787.565.039.232
633290;1;1;73;50;1;1;;;;;;;;;;;;;;;;73;170.386.590.725.585
633290;1;2;73;50;1;3;;2;2;2;2;;;1;12;;;;;;;73;170.386.590.725.585
633290;1;4;73;50;4;4;;1;;;;;;;;;;;;;;73;170.386.590.725.585
633291;1;1;73;50;1;1;;;;;;;;;;;;;;;;73;216.846.792.271.671
633291;1;2;73;50;2;1;;;;;;;;;;;;;;;;73;216.846.792.271.671
633291;1;3;73;50;3;3;;1;;;;;;;;;;;;;;73;216.846.792.271.671
633292;1;1;73;50;1;1;;;;;;;;;;;;;;;;73;187.593.132.393.634
633292;1;2;73;50;1;3;;2;2;2;2;;;2;;;;;;;;73;187.593.132.393.634
633293;1;1;73;50;1;4;;2;2;1;;;;;;;;;;;;73;187.593.132.393.634
633293;1;2;73;50;1;3;;2;2;2;2;;;2;;;;;;;;73;187.593.132.393.634
633294;1;1;73;50;1;4;;2;2;2;1;6;;;;;;;;;1;73;234.953.104.231.414
633294;1;2;73;50;1;6;ES DROGADICTO;2;2;2;1;1;;;;;;;;;1;73;234.953.104.231.414
633294;1;3;73;50;3;3;;2;2;2;1;2;;;;;;;;;1;73;234.953.104.231.414
633294;1;4;73;50;4;4;;2;2;2;1;1;;;;;;;;;1;73;234.953.104.231.414
633294;1;5;73;50;1;3;;2;2;2;2;;;2;;;;;;;;73;234.953.104.231.414
633295;1;1;73;50;1;4;;2;2;2;1;1;;;;;;;;;1;73;187.593.132.393.634
633295;1;2;73;50;2;6;ENFERMO;2;2;2;2;;;1;11;;;;;;;73;187.593.132.393.634
633297;1;1;73;50;1;1;;;;;;;;;;;;;;;;73;207.055.801.852.798
633297;1;2;73;50;2;1;;;;;;;;;;;;;;;;73;207.055.801.852.798
633297;1;3;73;50;3;3;;2;2;2;1;6;;;;;;;;;1;73;207.055.801.852.798
633298;1;1;73;50;2;6;HOSPITALIZADO;2;2;2;2;;;2;;;;;;;;73;240.904.470.804.807
633298;1;2;73;50;2;1;;;;;;;;;;;;;;;;73;240.904.470.804.807
633299;1;1;73;50;1;1;;;;;;;;;;;;;;;;73;181.800.325.289.749
633299;1;2;73;50;1;3;;2;2;2;2;;;1;8;;2;;2;;;73;181.800.325.289.749
633299;1;3;73;50;3;1;;;;;;;;;;;;;;;;73;181.800.325.289.749
633300;1;1;73;50;1;6;VACACIONES;1;;;;;;;;;;;;;;73;235.689.237.215.436
633301;1;1;73;50;1;1;;;;;;;;;;;;;;;;73;256.870.829.756.528
633301;1;2;73;50;2;4;;1;;;;;;;;;;;;;;73;256.870.829.756.528
633301;1;3;73;50;3;1;;;;;;;;;;;;;;;;73;256.870.829.756.528
633301;1;4;73;50;4;3;;1;;;;;;;;;;;;;;73;256.870.829.756.528
633302;1;1;73;50;1;1;;;;;;;;;;;;;;;;73;243.483.433.704.291
633302;1;2;73;50;2;6;LEER;2;2;2;1;2;;;;;;;;;1;73;243.483.433.704.291
633303;1;1;73;50;1;1;;;;;;;;;;;;;;;;73;194.805.159.913.023
633303;1;2;73;50;2;4;;1;;;;;;;;;;;;;;73;194.805.159.913.023
633304;1;1;73;50;1;3;;2;2;2;2;;;1;12;;;;;;;73;200.642.770.233.514
633305;1;1;73;50;1;1;;;;;;;;;;;;;;;;73;187.593.132.393.634
633305;1;2;73;50;1;3;;2;2;2;2;;;1;12;;;;;;;73;187.593.132.393.634
633306;1;1;73;50;1;1;;;;;;;;;;;;;;;;73;212.787.565.039.232
633306;1;2;73;50;2;1;;;;;;;;;;;;;;;;73;212.787.565.039.232
633307;1;1;73;50;1;1;;;;;;;;;;;;;;;;73;200.642.770.233.514
633308;1;1;73;50;1;1;;;;;;;;;;;;;;;;73;199.261.605.363.943
633308;1;2;73;50;2;1;;;;;;;;;;;;;;;;73;199.261.605.363.943
633309;1;1;73;50;1;1;;;;;;;;;;;;;;;;73;187.593.132.393.634
633309;1;2;73;50;1;3;;2;2;2;2;;;1;12;;;;;;;73;187.593.132.393.634
633310;1;1;73;50;1;1;;;;;;;;;;;;;;;;73;196.186.324.782.594
633311;1;1;73;50;1;1;;;;;;;;;;;;;;;;73;235.689.237.215.436
633312;1;1;73;50;1;4;;2;2;2;2;;;1;13;EL CONYUGE NO SE LO PERMITE;;;;;;73;164.215.138.382.022
633312;1;2;73;50;1;6;LEYENDO;2;2;2;2;;;1;13;DESEA CONTINUAR SUS ESTUDIOS;;;;;;73;164.215.138.382.022
633313;1;1;73;50;2;1;;;;;;;;;;;;;;;;73;194.805.159.913.023
633313;1;2;73;50;2;4;;2;2;2;1;1;;;;;;;;;1;73;194.805.159.913.023
633314;1;1;73;50;1;1;;;;;;;;;;;;;;;;73;171.246.630.543.141
633315;1;1;73;50;1;1;;;;;;;;;;;;;;;;73;235.689.237.215.436
633317;1;1;73;50;1;1;;;;;;;;;;;;;;;;73;199.261.605.363.943
633317;1;2;73;50;1;1;;;;;;;;;;;;;;;;73;199.261.605.363.943
633318;1;1;73;50;1;1;;;;;;;;;;;;;;;;73;191.267.057.732.599
633318;1;4;73;50;4;1;;;;;;;;;;;;;;;;73;191.267.057.732.599
633320;1;1;73;50;1;4;;2;2;2;1;6;;;;;;;;;1;73;18.477.259.021.843
633321;1;1;73;50;1;1;;;;;;;;;;;;;;;;73;212.787.565.039.232
633321;1;2;73;50;2;1;;;;;;;;;;;;;;;;73;212.787.565.039.232
633322;1;1;73;50;1;6;VIAJANDO;2;2;2;1;2;;;;;;;;;1;73;224.020.764.245.127
633323;1;1;73;50;1;1;;;;;;;;;;;;;;;;73;235.689.237.215.436
633324;1;1;73;50;1;1;;;;;;;;;;;;;;;;73;199.261.605.363.943
633324;1;2;73;50;2;1;;;;;;;;;;;;;;;;73;199.261.605.363.943
633325;1;1;73;50;2;1;;;;;;;;;;;;;;;;73;219.966.876.069.627
633325;1;2;73;50;2;4;;2;2;2;2;;;2;;;;;;;;73;219.966.876.069.627
633325;1;3;73;50;3;3;;2;2;2;1;1;;;;;;;;;1;73;219.966.876.069.627
633325;1;4;73;50;2;3;;2;2;2;2;;;2;;;;;;;;73;219.966.876.069.627
633326;1;1;73;50;1;4;;2;2;2;2;;;1;9;;;;;;;73;190.709.300.002.305
633326;1;2;73;50;2;4;;2;2;2;2;;;2;;;;;;;;73;190.709.300.002.305
633327;1;1;73;50;1;4;;2;2;2;1;1;;;;;;;;;1;73;164.215.138.382.022
633327;1;2;73;50;2;3;;2;2;2;1;1;;;;;;;;;1;73;164.215.138.382.022
633328;1;1;73;50;2;5;;;;;;;;;;;;;;;;73;177.423.421.943.644
633328;1;2;73;50;2;4;;2;2;2;2;;;1;10;;;;;;;73;177.423.421.943.644
633328;1;3;73;50;3;1;;;;;;;;;;;;;;;;73;177.423.421.943.644
633328;1;4;73;50;4;4;;2;2;2;1;1;;;;;;;;;1;73;177.423.421.943.644
633328;1;5;73;50;4;1;;;;;;;;;;;;;;;;73;177.423.421.943.644
633328;1;6;73;50;4;3;;2;2;2;2;;;2;;;;;;;;73;177.423.421.943.644
633329;1;1;73;50;1;4;;2;2;2;2;;;2;;;;;;;;73;171.246.630.543.141
633330;1;1;73;50;1;1;;;;;;;;;;;;;;;;73;190.709.300.002.305
633330;1;2;73;50;1;1;;;;;;;;;;;;;;;;73;190.709.300.002.305
633331;1;1;73;50;1;4;;2;2;2;2;;;2;;;;;;;;73;202.760.334.401.578
633331;1;2;73;50;3;1;;;;;;;;;;;;;;;;73;202.760.334.401.578
633331;1;3;73;50;3;4;;1;;;;;;;;;;;;;;73;202.760.334.401.578
633331;1;4;73;50;3;4;;2;2;1;;;;;;;;;;;;73;202.760.334.401.578
633331;1;6;73;50;1;2;;2;2;2;1;1;;;;;;;;;1;73;202.760.334.401.578
633332;1;1;73;50;1;1;;;;;;;;;;;;;;;;73;147.008.596.713.972
633332;1;2;73;50;2;1;;;;;;;;;;;;;;;;73;147.008.596.713.972
633332;1;3;73;50;3;1;;;;;;;;;;;;;;;;73;147.008.596.713.972
633333;1;1;73;50;1;2;;2;2;2;1;2;;;;;;;;;1;73;212.787.565.039.232
633333;1;2;73;50;2;2;;2;2;2;1;2;;;;;;;;;1;73;212.787.565.039.232
633334;1;1;73;50;1;4;;2;2;2;2;;;2;;;;;;;;73;26.458.734.549.611
633334;1;2;73;50;2;1;;;;;;;;;;;;;;;;73;26.458.734.549.611
633334;1;3;73;50;2;3;;2;2;2;2;;;2;;;;;;;;73;26.458.734.549.611
633334;1;4;73;50;4;1;;;;;;;;;;;;;;;;73;26.458.734.549.611
633334;1;5;73;50;5;1;;;;;;;;;;;;;;;;73;26.458.734.549.611
633334;1;6;73;50;1;1;;;;;;;;;;;;;;;;73;26.458.734.549.611
